out_label,lhs_label,rhs_label,out_ndx,out_pdx,opcode,zero,location
105,0,0,1.000000,1.000000,,0,input_char
106,0,0,1.000000,1.000000,,0,input_char
107,0,0,1.000000,1.000000,,0,input_char
108,0,0,1.000000,1.000000,,0,input_char
109,0,0,1.000000,1.000000,,0,input_char
110,0,0,1.000000,1.000000,,0,input_char
111,0,0,1.000000,1.000000,,0,input_char
112,0,0,1.000000,1.000000,,0,input_char
113,0,0,1.000000,1.000000,,0,input_char
114,0,0,1.000000,1.000000,,0,input_char
115,0,0,1.000000,1.000000,,0,input_char
116,0,0,1.000000,1.000000,,0,input_char
117,0,0,1.000000,1.000000,,0,input_char
118,0,0,1.000000,1.000000,,0,input_char
119,0,0,1.000000,1.000000,,0,input_char
120,0,0,1.000000,1.000000,,0,input_char
121,0,0,1.000000,1.000000,,0,input_char
122,0,0,1.000000,1.000000,,0,input_char
123,0,0,1.000000,1.000000,,0,input_char
124,0,0,1.000000,1.000000,,0,input_char
125,0,0,1.000000,1.000000,,0,input_char
126,0,0,1.000000,1.000000,,0,input_char
127,0,0,1.000000,1.000000,,0,input_char
128,0,0,1.000000,1.000000,,0,input_char
129,0,0,1.000000,1.000000,,0,input_char
130,0,0,1.000000,1.000000,,0,input_char
131,0,0,1.000000,1.000000,,0,input_char
132,0,0,1.000000,1.000000,,0,input_char
133,0,0,1.000000,1.000000,,0,input_char
134,0,0,1.000000,1.000000,,0,input_char
135,0,0,1.000000,1.000000,,0,input_char
136,0,0,1.000000,1.000000,,0,input_char
137,0,0,1.000000,1.000000,,0,input_char
138,0,0,1.000000,1.000000,,0,input_char
139,0,0,1.000000,1.000000,,0,input_char
140,0,0,1.000000,1.000000,,0,input_char
141,0,0,1.000000,1.000000,,0,input_char
142,0,0,1.000000,1.000000,,0,input_char
143,0,0,1.000000,1.000000,,0,input_char
144,0,0,1.000000,1.000000,,0,input_char
145,0,0,1.000000,1.000000,,0,input_char
146,0,0,1.000000,1.000000,,0,input_char
147,0,0,1.000000,1.000000,,0,input_char
148,0,0,1.000000,1.000000,,0,input_char
149,0,0,1.000000,1.000000,,0,input_char
150,0,0,1.000000,1.000000,,0,input_char
151,0,0,1.000000,1.000000,,0,input_char
152,0,0,1.000000,1.000000,,0,input_char
153,0,0,1.000000,1.000000,,0,input_char
154,0,0,1.000000,1.000000,,0,input_char
155,0,0,1.000000,1.000000,,0,input_char
156,0,0,1.000000,1.000000,,0,input_char
157,0,0,1.000000,1.000000,,0,input_char
158,0,0,1.000000,1.000000,,0,input_char
159,0,0,1.000000,1.000000,,0,input_char
160,0,0,1.000000,1.000000,,0,input_char
161,0,0,1.000000,1.000000,,0,input_char
162,0,0,1.000000,1.000000,,0,input_char
163,0,0,1.000000,1.000000,,0,input_char
164,0,0,1.000000,1.000000,,0,input_char
165,0,0,1.000000,1.000000,,0,input_char
166,0,0,1.000000,1.000000,,0,input_char
167,0,0,1.000000,1.000000,,0,input_char
168,0,0,1.000000,1.000000,,0,input_char
169,0,0,1.000000,1.000000,,0,input_char
170,0,0,1.000000,1.000000,,0,input_char
171,0,0,1.000000,1.000000,,0,input_char
172,0,0,1.000000,1.000000,,0,input_char
173,0,0,1.000000,1.000000,,0,input_char
174,0,0,1.000000,1.000000,,0,input_char
175,0,0,1.000000,1.000000,,0,input_char
176,0,0,1.000000,1.000000,,0,input_char
177,0,0,1.000000,1.000000,,0,input_char
178,0,0,1.000000,1.000000,,0,input_char
179,0,0,1.000000,1.000000,,0,input_char
180,0,0,1.000000,1.000000,,0,input_char
181,0,0,1.000000,1.000000,,0,input_char
182,0,0,1.000000,1.000000,,0,input_char
183,0,0,1.000000,1.000000,,0,input_char
184,0,0,1.000000,1.000000,,0,input_char
185,0,0,1.000000,1.000000,,0,input_char
186,0,0,1.000000,1.000000,,0,input_char
187,0,0,1.000000,1.000000,,0,input_char
188,0,0,1.000000,1.000000,,0,input_char
189,0,0,1.000000,1.000000,,0,input_char
190,0,0,1.000000,1.000000,,0,input_char
191,0,0,1.000000,1.000000,,0,input_char
192,0,0,1.000000,1.000000,,0,input_char
193,0,0,1.000000,1.000000,,0,input_char
194,0,0,1.000000,1.000000,,0,input_char
195,0,0,1.000000,1.000000,,0,input_char
196,0,0,1.000000,1.000000,,0,input_char
197,0,0,1.000000,1.000000,,0,input_char
198,0,0,1.000000,1.000000,,0,input_char
199,0,0,1.000000,1.000000,,0,input_char
200,0,0,1.000000,1.000000,,0,input_char
201,0,0,1.000000,1.000000,,0,input_char
202,0,0,1.000000,1.000000,,0,input_char
203,0,0,1.000000,1.000000,,0,input_char
204,0,0,1.000000,1.000000,,0,input_char
205,0,0,1.000000,1.000000,,0,input_char
206,0,0,1.000000,1.000000,,0,input_char
207,0,0,1.000000,1.000000,,0,input_char
208,0,0,1.000000,1.000000,,0,input_char
209,0,0,1.000000,1.000000,,0,input_char
210,0,0,1.000000,1.000000,,0,input_char
211,0,0,1.000000,1.000000,,0,input_char
212,0,0,1.000000,1.000000,,0,input_char
213,0,0,1.000000,1.000000,,0,input_char
214,0,0,1.000000,1.000000,,0,input_char
215,0,0,1.000000,1.000000,,0,input_char
216,0,0,1.000000,1.000000,,0,input_char
217,0,0,1.000000,1.000000,,0,input_char
218,0,0,1.000000,1.000000,,0,input_char
219,0,0,1.000000,1.000000,,0,input_char
220,0,0,1.000000,1.000000,,0,input_char
221,0,0,1.000000,1.000000,,0,input_char
222,0,0,1.000000,1.000000,,0,input_char
223,0,0,1.000000,1.000000,,0,input_char
224,0,0,1.000000,1.000000,,0,input_char
225,0,0,1.000000,1.000000,,0,input_char
226,0,0,1.000000,1.000000,,0,input_char
227,0,0,1.000000,1.000000,,0,input_char
228,0,0,1.000000,1.000000,,0,input_char
229,0,0,1.000000,1.000000,,0,input_char
230,0,0,1.000000,1.000000,,0,input_char
231,0,0,1.000000,1.000000,,0,input_char
232,0,0,1.000000,1.000000,,0,input_char
233,0,0,1.000000,1.000000,,0,input_char
234,0,0,1.000000,1.000000,,0,input_char
235,0,0,1.000000,1.000000,,0,input_char
236,0,0,1.000000,1.000000,,0,input_char
237,0,0,1.000000,1.000000,,0,input_char
238,0,0,1.000000,1.000000,,0,input_char
239,0,0,1.000000,1.000000,,0,input_char
240,0,0,1.000000,1.000000,,0,input_char
241,0,0,1.000000,1.000000,,0,input_char
242,0,0,1.000000,1.000000,,0,input_char
243,0,0,1.000000,1.000000,,0,input_char
244,0,0,1.000000,1.000000,,0,input_char
245,0,0,1.000000,1.000000,,0,input_char
246,0,0,1.000000,1.000000,,0,input_char
247,0,0,1.000000,1.000000,,0,input_char
248,0,0,1.000000,1.000000,,0,input_char
249,0,0,1.000000,1.000000,,0,input_char
250,0,0,1.000000,1.000000,,0,input_char
251,0,0,1.000000,1.000000,,0,input_char
252,0,0,1.000000,1.000000,,0,input_char
253,0,0,1.000000,1.000000,,0,input_char
254,0,0,1.000000,1.000000,,0,input_char
255,0,0,1.000000,1.000000,,0,input_char
256,0,0,1.000000,1.000000,,0,input_char
257,0,0,1.000000,1.000000,,0,input_char
258,0,0,1.000000,1.000000,,0,input_char
259,0,0,1.000000,1.000000,,0,input_char
260,0,0,1.000000,1.000000,,0,input_char
261,0,0,1.000000,1.000000,,0,input_char
262,0,0,1.000000,1.000000,,0,input_char
263,0,0,1.000000,1.000000,,0,input_char
264,0,0,1.000000,1.000000,,0,input_char
265,0,0,1.000000,1.000000,,0,input_char
266,0,0,1.000000,1.000000,,0,input_char
267,0,0,1.000000,1.000000,,0,input_char
268,0,0,1.000000,1.000000,,0,input_char
269,0,0,1.000000,1.000000,,0,input_char
270,0,0,1.000000,1.000000,,0,input_char
271,0,0,1.000000,1.000000,,0,input_char
272,0,0,1.000000,1.000000,,0,input_char
273,0,0,1.000000,1.000000,,0,input_char
274,0,0,1.000000,1.000000,,0,input_char
275,0,0,1.000000,1.000000,,0,input_char
276,0,0,1.000000,1.000000,,0,input_char
277,0,0,1.000000,1.000000,,0,input_char
278,0,0,1.000000,1.000000,,0,input_char
279,0,0,1.000000,1.000000,,0,input_char
280,0,0,1.000000,1.000000,,0,input_char
281,0,0,1.000000,1.000000,,0,input_char
282,0,0,1.000000,1.000000,,0,input_char
283,0,0,1.000000,1.000000,,0,input_char
284,0,0,1.000000,1.000000,,0,input_char
285,0,0,1.000000,1.000000,,0,input_char
286,0,0,1.000000,1.000000,,0,input_char
287,0,0,1.000000,1.000000,,0,input_char
288,0,0,1.000000,1.000000,,0,input_char
289,0,0,1.000000,1.000000,,0,input_char
290,0,0,1.000000,1.000000,,0,input_char
291,0,0,1.000000,1.000000,,0,input_char
292,0,0,1.000000,1.000000,,0,input_char
293,0,0,1.000000,1.000000,,0,input_char
294,0,0,1.000000,1.000000,,0,input_char
295,0,0,1.000000,1.000000,,0,input_char
296,0,0,1.000000,1.000000,,0,input_char
297,0,0,1.000000,1.000000,,0,input_char
298,0,0,1.000000,1.000000,,0,input_char
299,0,0,1.000000,1.000000,,0,input_char
300,0,0,1.000000,1.000000,,0,input_char
301,0,0,1.000000,1.000000,,0,input_char
302,0,0,1.000000,1.000000,,0,input_char
303,0,0,1.000000,1.000000,,0,input_char
304,0,0,1.000000,1.000000,,0,input_char
305,0,0,1.000000,1.000000,,0,input_char
306,0,0,1.000000,1.000000,,0,input_char
307,0,0,1.000000,1.000000,,0,input_char
308,0,0,1.000000,1.000000,,0,input_char
309,0,0,1.000000,1.000000,,0,input_char
310,0,0,1.000000,1.000000,,0,input_char
311,0,0,1.000000,1.000000,,0,input_char
312,0,0,1.000000,1.000000,,0,input_char
313,0,0,1.000000,1.000000,,0,input_char
314,0,0,1.000000,1.000000,,0,input_char
315,0,0,1.000000,1.000000,,0,input_char
316,0,0,1.000000,1.000000,,0,input_char
317,0,0,1.000000,1.000000,,0,input_char
318,0,0,1.000000,1.000000,,0,input_char
319,0,0,1.000000,1.000000,,0,input_char
320,0,0,1.000000,1.000000,,0,input_char
321,0,0,1.000000,1.000000,,0,input_char
322,0,0,1.000000,1.000000,,0,input_char
323,0,0,1.000000,1.000000,,0,input_char
324,0,0,1.000000,1.000000,,0,input_char
325,0,0,1.000000,1.000000,,0,input_char
326,0,0,1.000000,1.000000,,0,input_char
327,0,0,1.000000,1.000000,,0,input_char
328,0,0,1.000000,1.000000,,0,input_char
329,0,0,1.000000,1.000000,,0,input_char
330,0,0,1.000000,1.000000,,0,input_char
331,0,0,1.000000,1.000000,,0,input_char
332,0,0,1.000000,1.000000,,0,input_char
333,0,0,1.000000,1.000000,,0,input_char
334,0,0,1.000000,1.000000,,0,input_char
335,0,0,1.000000,1.000000,,0,input_char
336,0,0,1.000000,1.000000,,0,input_char
337,0,0,1.000000,1.000000,,0,input_char
338,0,0,1.000000,1.000000,,0,input_char
339,0,0,1.000000,1.000000,,0,input_char
340,0,0,1.000000,1.000000,,0,input_char
341,0,0,1.000000,1.000000,,0,input_char
342,0,0,1.000000,1.000000,,0,input_char
343,0,0,1.000000,1.000000,,0,input_char
344,0,0,1.000000,1.000000,,0,input_char
345,0,0,1.000000,1.000000,,0,input_char
346,0,0,1.000000,1.000000,,0,input_char
347,0,0,1.000000,1.000000,,0,input_char
348,0,0,1.000000,1.000000,,0,input_char
349,0,0,1.000000,1.000000,,0,input_char
350,0,0,1.000000,1.000000,,0,input_char
351,0,0,1.000000,1.000000,,0,input_char
352,0,0,1.000000,1.000000,,0,input_char
353,0,0,1.000000,1.000000,,0,input_char
354,0,0,1.000000,1.000000,,0,input_char
355,0,0,1.000000,1.000000,,0,input_char
356,0,0,1.000000,1.000000,,0,input_char
357,0,0,1.000000,1.000000,,0,input_char
358,0,0,1.000000,1.000000,,0,input_char
359,0,0,1.000000,1.000000,,0,input_char
360,0,0,1.000000,1.000000,,0,input_char
361,0,0,1.000000,1.000000,,0,input_char
362,0,0,1.000000,1.000000,,0,input_char
363,0,0,1.000000,1.000000,,0,input_char
364,0,0,1.000000,1.000000,,0,input_char
365,0,0,1.000000,1.000000,,0,input_char
366,0,0,1.000000,1.000000,,0,input_char
367,0,0,1.000000,1.000000,,0,input_char
368,0,0,1.000000,1.000000,,0,input_char
369,0,0,1.000000,1.000000,,0,input_char
370,0,0,1.000000,1.000000,,0,input_char
371,0,0,1.000000,1.000000,,0,input_char
372,0,0,1.000000,1.000000,,0,input_char
373,0,0,1.000000,1.000000,,0,input_char
374,0,0,1.000000,1.000000,,0,input_char
375,0,0,1.000000,1.000000,,0,input_char
376,0,0,1.000000,1.000000,,0,input_char
377,0,0,1.000000,1.000000,,0,input_char
378,0,0,1.000000,1.000000,,0,input_char
379,0,0,1.000000,1.000000,,0,input_char
380,0,0,1.000000,1.000000,,0,input_char
381,0,0,1.000000,1.000000,,0,input_char
382,0,0,1.000000,1.000000,,0,input_char
383,0,0,1.000000,1.000000,,0,input_char
384,0,0,1.000000,1.000000,,0,input_char
385,0,0,1.000000,1.000000,,0,input_char
386,0,0,1.000000,1.000000,,0,input_char
387,0,0,1.000000,1.000000,,0,input_char
388,0,0,1.000000,1.000000,,0,input_char
389,0,0,1.000000,1.000000,,0,input_char
390,0,0,1.000000,1.000000,,0,input_char
391,0,0,1.000000,1.000000,,0,input_char
392,0,0,1.000000,1.000000,,0,input_char
393,0,0,1.000000,1.000000,,0,input_char
394,0,0,1.000000,1.000000,,0,input_char
395,0,0,1.000000,1.000000,,0,input_char
396,0,0,1.000000,1.000000,,0,input_char
397,0,0,1.000000,1.000000,,0,input_char
398,0,0,1.000000,1.000000,,0,input_char
399,0,0,1.000000,1.000000,,0,input_char
400,0,0,1.000000,1.000000,,0,input_char
401,0,0,1.000000,1.000000,,0,input_char
402,0,0,1.000000,1.000000,,0,input_char
403,0,0,1.000000,1.000000,,0,input_char
404,0,0,1.000000,1.000000,,0,input_char
405,0,0,1.000000,1.000000,,0,input_char
406,0,0,1.000000,1.000000,,0,input_char
407,0,0,1.000000,1.000000,,0,input_char
408,0,0,1.000000,1.000000,,0,input_char
409,0,0,1.000000,1.000000,,0,input_char
410,0,0,1.000000,1.000000,,0,input_char
411,0,0,1.000000,1.000000,,0,input_char
412,0,0,1.000000,1.000000,,0,input_char
413,0,0,1.000000,1.000000,,0,input_char
414,0,0,1.000000,1.000000,,0,input_char
415,0,0,1.000000,1.000000,,0,input_char
416,0,0,1.000000,1.000000,,0,input_char
417,0,0,1.000000,1.000000,,0,input_char
418,0,0,1.000000,1.000000,,0,input_char
419,0,0,1.000000,1.000000,,0,input_char
420,0,0,1.000000,1.000000,,0,input_char
421,0,0,1.000000,1.000000,,0,input_char
422,0,0,1.000000,1.000000,,0,input_char
423,0,0,1.000000,1.000000,,0,input_char
424,0,0,1.000000,1.000000,,0,input_char
425,0,0,1.000000,1.000000,,0,input_char
426,0,0,1.000000,1.000000,,0,input_char
427,0,0,1.000000,1.000000,,0,input_char
428,0,0,1.000000,1.000000,,0,input_char
429,0,0,1.000000,1.000000,,0,input_char
430,0,0,1.000000,1.000000,,0,input_char
431,0,0,1.000000,1.000000,,0,input_char
432,0,0,1.000000,1.000000,,0,input_char
433,0,0,1.000000,1.000000,,0,input_char
434,0,0,1.000000,1.000000,,0,input_char
435,0,0,1.000000,1.000000,,0,input_char
436,0,0,1.000000,1.000000,,0,input_char
437,0,0,1.000000,1.000000,,0,input_char
438,0,0,1.000000,1.000000,,0,input_char
439,0,0,1.000000,1.000000,,0,input_char
440,0,0,1.000000,1.000000,,0,input_char
441,0,0,1.000000,1.000000,,0,input_char
442,0,0,1.000000,1.000000,,0,input_char
443,0,0,1.000000,1.000000,,0,input_char
444,0,0,1.000000,1.000000,,0,input_char
445,0,0,1.000000,1.000000,,0,input_char
446,0,0,1.000000,1.000000,,0,input_char
447,0,0,1.000000,1.000000,,0,input_char
448,0,0,1.000000,1.000000,,0,input_char
449,0,0,1.000000,1.000000,,0,input_char
450,0,0,1.000000,1.000000,,0,input_char
451,0,0,1.000000,1.000000,,0,input_char
452,0,0,1.000000,1.000000,,0,input_char
453,0,0,1.000000,1.000000,,0,input_char
454,0,0,1.000000,1.000000,,0,input_char
455,0,0,1.000000,1.000000,,0,input_char
456,0,0,1.000000,1.000000,,0,input_char
457,0,0,1.000000,1.000000,,0,input_char
458,0,0,1.000000,1.000000,,0,input_char
459,0,0,1.000000,1.000000,,0,input_char
460,0,0,1.000000,1.000000,,0,input_char
461,0,0,1.000000,1.000000,,0,input_char
462,0,0,1.000000,1.000000,,0,input_char
463,0,0,1.000000,1.000000,,0,input_char
464,0,0,1.000000,1.000000,,0,input_char
465,0,0,1.000000,1.000000,,0,input_char
466,0,0,1.000000,1.000000,,0,input_char
467,0,0,1.000000,1.000000,,0,input_char
468,0,0,1.000000,1.000000,,0,input_char
469,0,0,1.000000,1.000000,,0,input_char
470,0,0,1.000000,1.000000,,0,input_char
471,0,0,1.000000,1.000000,,0,input_char
472,0,0,1.000000,1.000000,,0,input_char
473,0,0,1.000000,1.000000,,0,input_char
474,0,0,1.000000,1.000000,,0,input_char
475,0,0,1.000000,1.000000,,0,input_char
476,0,0,1.000000,1.000000,,0,input_char
477,0,0,1.000000,1.000000,,0,input_char
478,0,0,1.000000,1.000000,,0,input_char
479,0,0,1.000000,1.000000,,0,input_char
480,0,0,1.000000,1.000000,,0,input_char
481,0,0,1.000000,1.000000,,0,input_char
482,0,0,1.000000,1.000000,,0,input_char
483,0,0,1.000000,1.000000,,0,input_char
484,0,0,1.000000,1.000000,,0,input_char
485,0,0,1.000000,1.000000,,0,input_char
486,0,0,1.000000,1.000000,,0,input_char
487,0,0,1.000000,1.000000,,0,input_char
488,0,0,1.000000,1.000000,,0,input_char
489,0,0,1.000000,1.000000,,0,input_char
490,0,0,1.000000,1.000000,,0,input_char
491,0,0,1.000000,1.000000,,0,input_char
492,0,0,1.000000,1.000000,,0,input_char
493,0,0,1.000000,1.000000,,0,input_char
494,0,0,1.000000,1.000000,,0,input_char
495,0,0,1.000000,1.000000,,0,input_char
496,0,0,1.000000,1.000000,,0,input_char
497,0,0,1.000000,1.000000,,0,input_char
498,0,0,1.000000,1.000000,,0,input_char
499,0,0,1.000000,1.000000,,0,input_char
500,0,0,1.000000,1.000000,,0,input_char
501,0,0,1.000000,1.000000,,0,input_char
502,0,0,1.000000,1.000000,,0,input_char
503,0,0,1.000000,1.000000,,0,input_char
504,0,0,1.000000,1.000000,,0,input_char
505,0,0,1.000000,1.000000,,0,input_char
506,0,0,1.000000,1.000000,,0,input_char
507,0,0,1.000000,1.000000,,0,input_char
508,0,0,1.000000,1.000000,,0,input_char
509,0,0,1.000000,1.000000,,0,input_char
510,0,0,1.000000,1.000000,,0,input_char
511,0,0,1.000000,1.000000,,0,input_char
512,0,0,1.000000,1.000000,,0,input_char
513,0,0,1.000000,1.000000,,0,input_char
514,0,0,1.000000,1.000000,,0,input_char
515,0,0,1.000000,1.000000,,0,input_char
516,0,0,1.000000,1.000000,,0,input_char
517,0,0,1.000000,1.000000,,0,input_char
518,0,0,1.000000,1.000000,,0,input_char
519,0,0,1.000000,1.000000,,0,input_char
520,0,0,1.000000,1.000000,,0,input_char
521,0,0,1.000000,1.000000,,0,input_char
522,0,0,1.000000,1.000000,,0,input_char
523,0,0,1.000000,1.000000,,0,input_char
524,0,0,1.000000,1.000000,,0,input_char
525,0,0,1.000000,1.000000,,0,input_char
526,0,0,1.000000,1.000000,,0,input_char
527,0,0,1.000000,1.000000,,0,input_char
528,0,0,1.000000,1.000000,,0,input_char
529,0,0,1.000000,1.000000,,0,input_char
530,0,0,1.000000,1.000000,,0,input_char
531,0,0,1.000000,1.000000,,0,input_char
532,0,0,1.000000,1.000000,,0,input_char
533,0,0,1.000000,1.000000,,0,input_char
534,0,0,1.000000,1.000000,,0,input_char
535,0,0,1.000000,1.000000,,0,input_char
536,0,0,1.000000,1.000000,,0,input_char
537,0,0,1.000000,1.000000,,0,input_char
538,0,0,1.000000,1.000000,,0,input_char
539,0,0,1.000000,1.000000,,0,input_char
540,0,0,1.000000,1.000000,,0,input_char
541,0,0,1.000000,1.000000,,0,input_char
542,0,0,1.000000,1.000000,,0,input_char
543,0,0,1.000000,1.000000,,0,input_char
544,0,0,1.000000,1.000000,,0,input_char
545,0,0,1.000000,1.000000,,0,input_char
546,0,0,1.000000,1.000000,,0,input_char
547,0,0,1.000000,1.000000,,0,input_char
548,0,0,1.000000,1.000000,,0,input_char
549,0,0,1.000000,1.000000,,0,input_char
550,0,0,1.000000,1.000000,,0,input_char
551,0,0,1.000000,1.000000,,0,input_char
552,0,0,1.000000,1.000000,,0,input_char
553,0,0,1.000000,1.000000,,0,input_char
554,0,0,1.000000,1.000000,,0,input_char
555,0,0,1.000000,1.000000,,0,input_char
556,0,0,1.000000,1.000000,,0,input_char
557,0,0,1.000000,1.000000,,0,input_char
558,0,0,1.000000,1.000000,,0,input_char
559,0,0,1.000000,1.000000,,0,input_char
560,0,0,1.000000,1.000000,,0,input_char
561,0,0,1.000000,1.000000,,0,input_char
562,0,0,1.000000,1.000000,,0,input_char
563,0,0,1.000000,1.000000,,0,input_char
564,0,0,1.000000,1.000000,,0,input_char
565,0,0,1.000000,1.000000,,0,input_char
566,0,0,1.000000,1.000000,,0,input_char
567,0,0,1.000000,1.000000,,0,input_char
568,0,0,1.000000,1.000000,,0,input_char
569,0,0,1.000000,1.000000,,0,input_char
570,0,0,1.000000,1.000000,,0,input_char
571,0,0,1.000000,1.000000,,0,input_char
572,0,0,1.000000,1.000000,,0,input_char
573,0,0,1.000000,1.000000,,0,input_char
574,0,0,1.000000,1.000000,,0,input_char
575,0,0,1.000000,1.000000,,0,input_char
576,0,0,1.000000,1.000000,,0,input_char
577,0,0,1.000000,1.000000,,0,input_char
578,0,0,1.000000,1.000000,,0,input_char
579,0,0,1.000000,1.000000,,0,input_char
580,0,0,1.000000,1.000000,,0,input_char
581,0,0,1.000000,1.000000,,0,input_char
582,0,0,1.000000,1.000000,,0,input_char
583,0,0,1.000000,1.000000,,0,input_char
584,0,0,1.000000,1.000000,,0,input_char
585,0,0,1.000000,1.000000,,0,input_char
586,0,0,1.000000,1.000000,,0,input_char
587,0,0,1.000000,1.000000,,0,input_char
588,0,0,1.000000,1.000000,,0,input_char
589,0,0,1.000000,1.000000,,0,input_char
590,0,0,1.000000,1.000000,,0,input_char
591,0,0,1.000000,1.000000,,0,input_char
592,0,0,1.000000,1.000000,,0,input_char
593,0,0,1.000000,1.000000,,0,input_char
594,0,0,1.000000,1.000000,,0,input_char
595,0,0,1.000000,1.000000,,0,input_char
596,0,0,1.000000,1.000000,,0,input_char
597,0,0,1.000000,1.000000,,0,input_char
598,0,0,1.000000,1.000000,,0,input_char
599,0,0,1.000000,1.000000,,0,input_char
600,0,0,1.000000,1.000000,,0,input_char
601,0,0,1.000000,1.000000,,0,input_char
602,0,0,1.000000,1.000000,,0,input_char
603,0,0,1.000000,1.000000,,0,input_char
604,0,0,1.000000,1.000000,,0,input_char
605,0,0,1.000000,1.000000,,0,input_char
